iter	MAPE
596	0.002415464736
597	0.002415464732
598	0.002415464732
599	0.002415464723
600	0.002415464648
601	0.002415464443
602	0.002415464443
603	0.002415464443
604	0.002415464442
605	0.002415464442
606	0.002415464442
607	0.002415464434
608	0.002415464434
609	0.002415464433
610	0.002415464432
611	0.002415464431
612	0.002415464431
613	0.002415464431
614	0.002415464431
615	0.002415464431
616	0.002415464422
617	0.002415464422
618	0.002415464422
619	0.002415464422
620	0.002415464225
621	0.002415464225
622	0.002415464035
623	0.002415463963
624	0.002415463955
625	0.00241546392
626	0.002415463919
627	0.002415463885
628	0.002415463885
629	0.002415463885
630	0.002415463706
631	0.002415463705
632	0.002415463705
633	0.002415463705
634	0.002415463705
635	0.002415463704
636	0.002415463704
637	0.002415463704
638	0.002415463704
639	0.002415463532
640	0.002415463531
641	0.002415463531
642	0.00241546353
643	0.002415463529
644	0.002415463529
645	0.002415463529
646	0.002415463404
647	0.002415460267
648	0.002415460267
649	0.002415460266
650	0.002415460232
651	0.002415460232
652	0.002415460231
653	0.002415458916
654	0.002415458916
655	0.00241545883
656	0.00241545872
657	0.00241545872
658	0.002415458719
659	0.002415458649
660	0.002415458641
661	0.00241545864
662	0.002415458638
663	0.002415458637
664	0.002415458635
665	0.002415458557
666	0.002415458556
667	0.002415458556
668	0.002415458555
669	0.002415458553
670	0.002415458553
671	0.002415458486
672	0.002415458485
673	0.002415458484
674	0.002415458483
675	0.002415458483
676	0.002415458482
677	0.002415458481
678	0.00241545842
679	0.002415458419
680	0.002415458419
681	0.002415458411
682	0.002415458411
683	0.00241545841
684	0.00241545841
685	0.002415458409
686	0.002415458409
687	0.002415458409
688	0.002415458409
689	0.002415458409
690	0.002415458409
691	0.002415458408
692	0.002415458353
693	0.002415458353
694	0.002415458353
695	0.002415458353
696	0.002415458353
697	0.002415458353
698	0.002415458352
699	0.002415458352
700	0.002415458352
701	0.002415458352
702	0.002415458352
703	0.002415458352
704	0.002415458352
705	0.002415458351
706	0.002415458351
707	0.002415458351
708	0.002415458351
709	0.002415458351
710	0.002415458351
711	0.002415458351
712	0.002415458351
713	0.002415458351
714	0.002415458304
715	0.002415458304
716	0.002415458304
717	0.002415458304
718	0.002415458304
719	0.002415458304
720	0.002415458304
721	0.002415458304
722	0.002415458304
723	0.002415458303
724	0.002415458303
725	0.002415458303
726	0.002415458303
727	0.002415458303
728	0.002415458299
729	0.002415458299
730	0.002415458299
731	0.002415458299
732	0.002415458299
733	0.002415458299
734	0.002415458299
735	0.002415458299
736	0.002415458299
737	0.002415458299
738	0.002415458299
739	0.002415458299
740	0.002415458298
741	0.002415458298
742	0.002415458298
743	0.002415458298
744	0.002415458298
745	0.002415458298
746	0.002415458298
747	0.002415458298
748	0.002415458298
749	0.002415458298
750	0.002415458298
751	0.002415458298
752	0.002415458298
753	0.002415458298
754	0.002415458298
755	0.002415458298
756	0.002415458298
757	0.002415458298
758	0.002415458091
759	0.002415458091
760	0.002415458091
761	0.002415458091
762	0.002415458084
763	0.002415458084
764	0.002415458084
765	0.002415458076
766	0.002415458076
767	0.002415458076
768	0.002415458076
769	0.002415458064
770	0.002415458064
771	0.002415458064
772	0.002415458064
773	0.002415458064
774	0.002415458064
775	0.002415458064
776	0.002415458057
777	0.002415458057
778	0.002415458057
779	0.002415458057
780	0.002415458057
781	0.002415458057
782	0.002415458057
783	0.002415458057
784	0.002415458057
785	0.002415458057
786	0.002415458057
787	0.002415458057
788	0.002415458057
789	0.002415458057
790	0.002415458057
791	0.002415458057
792	0.002415458057
793	0.002415458057
794	0.002415458057
795	0.002415458057
796	0.002415458057
797	0.002415458057
798	0.002415458057
799	0.002415458057
800	0.002415458057
801	0.002415458057
802	0.002415458057
803	0.002415458057
804	0.002415458057
805	0.002415458057
806	0.002415458057
807	0.002415458057
808	0.002415458057
809	0.002415458057
810	0.002415458057
811	0.002415458057
812	0.002415458057
813	0.002415458057
814	0.002415458057
815	0.002415458057
816	0.002415458057
817	0.002415458057
818	0.002415458044
819	0.002415458044
820	0.002415458044
821	0.002415458044
822	0.002415458044
823	0.002415458044
824	0.002415458044
825	0.002415458037
826	0.002415458037
827	0.002415458037
828	0.002415458037
829	0.002415458037
830	0.002415458037
831	0.002415458037
832	0.002415458037
833	0.002415458037
834	0.002415458037
835	0.002415458037
836	0.002415458037
837	0.002415458037
838	0.002415458037
839	0.002415458027
840	0.002415458027
841	0.002415458027
842	0.002415458027
843	0.002415458027
844	0.002415458027
845	0.002415458027
846	0.002415458027
847	0.002415458027
848	0.002415458027
849	0.002415458027
850	0.002415458027
851	0.002415458027
852	0.002415458027
853	0.002415458027
854	0.002415458027
855	0.002415458027
856	0.002415458027
857	0.002415458027
858	0.002415458027
859	0.002415458027
860	0.002415458027
861	0.002415458027
862	0.002415458027
863	0.002415458027
864	0.002415458027
865	0.002415458027
866	0.002415458027
867	0.002415458027
868	0.002415458027
869	0.002415458027
870	0.002415458027
871	0.002415458027
872	0.002415458027
873	0.002415458027
874	0.002415458027
875	0.002415458027
876	0.002415458027
877	0.002415458027
878	0.002415458027
879	0.002415458027
880	0.002415458027
881	0.002415458027
882	0.002415458027
883	0.002415458027
884	0.002415458027
885	0.002415458027
886	0.002415458027
887	0.002415458027
888	0.002415457827
889	0.002415457827
890	0.002415457827
891	0.002415457827
892	0.002415457827
893	0.002415457827
894	0.002415457827
895	0.002415457827
896	0.002415457827
897	0.002415457827
898	0.002415457827
899	0.002415457827
900	0.002415457827
901	0.002415457827
902	0.002415457827
903	0.002415457827
904	0.002415457827
905	0.002415457827
906	0.002415457827
907	0.002415457827
908	0.002415457827
909	0.002415457827
910	0.002415457827
911	0.002415457827
912	0.002415457827
913	0.002415457827
914	0.002415457827
915	0.002415457827
916	0.002415457675
917	0.002415457675
918	0.002415457675
919	0.002415457675
920	0.002415457675
921	0.002415457675
922	0.002415457675
923	0.002415457675
924	0.002415457675
925	0.002415457675
926	0.002415457675
927	0.002415457675
928	0.002415457675
929	0.002415457675
930	0.002415457675
931	0.002415457675
932	0.002415457675
933	0.002415457675
934	0.002415457675
935	0.002415457675
936	0.002415457675
937	0.002415457675
938	0.002415457675
939	0.002415457675
940	0.002415457675
941	0.002415457675
942	0.002415457675
943	0.002415457675
944	0.002415457675
945	0.002415457675
946	0.002415457675
947	0.002415457667
948	0.002415457667
949	0.002415457665
950	0.002415457665
951	0.002415457665
952	0.002415457665
953	0.002415457665
954	0.002415457519
955	0.002415457519
956	0.002415457515
957	0.002415457515
958	0.002415457515
959	0.002415457515
960	0.002415457515
961	0.002415457515
962	0.002415457515
963	0.002415457515
964	0.002415457514
965	0.002415457514
966	0.002415457514
967	0.002415457514
968	0.002415457514
969	0.002415457393
970	0.002415457393
971	0.002415457283
972	0.002415457283
973	0.002415457283
974	0.002415457238
975	0.002415457238
976	0.002415457238
977	0.002415457238
978	0.002415457238
979	0.002415457238
980	0.002415457238
981	0.002415457238
982	0.002415457238
983	0.002415457238
984	0.002415457238
985	0.002415457238
986	0.002415457238
987	0.002415457238
988	0.002415457238
989	0.002415457238
990	0.002415457238
991	0.002415457237
992	0.002415457237
993	0.002415457237
994	0.002415457237
995	0.002415457237
996	0.002415457231
997	0.002415457231
998	0.002415457231
999	0.002415457231
1000	0.002415457226
1001	0.002415457226
1002	0.002415457226
1003	0.002415457226
1004	0.002415457119
1005	0.002415457119
1006	0.002415457116
1007	0.002415457116
1008	0.002415457116
1009	0.002415457116
1010	0.002415457116
1011	0.002415457116
1012	0.002415457061
1013	0.002415457061
1014	0.00241545706
1015	0.00241545706
1016	0.00241545706
1017	0.00241545706
1018	0.00241545706
1019	0.00241545706
1020	0.00241545706
1021	0.00241545706
1022	0.00241545706
1023	0.00241545706
1024	0.00241545706
1025	0.00241545706
1026	0.00241545706
1027	0.00241545706
1028	0.00241545706
1029	0.00241545706
1030	0.00241545706
1031	0.00241545706
1032	0.00241545706
1033	0.00241545706
1034	0.00241545706
1035	0.00241545706
1036	0.00241545706
1037	0.00241545706
1038	0.00241545706
1039	0.00241545706
1040	0.00241545706
1041	0.00241545706
1042	0.00241545706
1043	0.00241545706
1044	0.00241545706
1045	0.002415456947
1046	0.002415456947
1047	0.002415456947
1048	0.002415456947
1049	0.002415456947
1050	0.002415456947
1051	0.002415456947
1052	0.002415456947
1053	0.00241545687
1054	0.00241545687
1055	0.00241545687
1056	0.00241545683
1057	0.002415456797
1058	0.002415456736
1059	0.002415456736
1060	0.002415456736
1061	0.002415456706
1062	0.002415456705
1063	0.002415456676
1064	0.002415456676
1065	0.002415455865
1066	0.002415455864
1067	0.002415455864
1068	0.00241545586
1069	0.002415455856
1070	0.002415451258
1071	0.002415451258
1072	0.002415451226
1073	0.002415451223
1074	0.002415451221
1075	0.00241545122
1076	0.002415451219
1077	0.002415451116
1078	0.002415451086
1079	0.002415451085
1080	0.002415451032
1081	0.002415451031
1082	0.002415451031
1083	0.00241545103
1084	0.002415451029
1085	0.002415450916
1086	0.002415450865
1087	0.002415450865
1088	0.002415450864
1089	0.002415450864
1090	0.002415450864
1091	0.002415450864
1092	0.002415450864
1093	0.002415450864
1094	0.002415450864
1095	0.002415450863
1096	0.002415450863
1097	0.002415450863
1098	0.002415450862
1099	0.002415450813
1100	0.002415450812
1101	0.002415450721
1102	0.00241545072
1103	0.00241545072
1104	0.00241545072
1105	0.00241545072
1106	0.002415450695
1107	0.002415450695
1108	0.002415450672
1109	0.002415449793
1110	0.002415449763
1111	0.002415449762
1112	0.002415449732
1113	0.002415449729
1114	0.002415449726
1115	0.002415449726
1116	0.002415449699
1117	0.002415449695
1118	0.002415449693
1119	0.002415449693
1120	0.002415449691
1121	0.002415449587
1122	0.002415449585
1123	0.002415449583
1124	0.002415449582
1125	0.002415449486
1126	0.002415448689
1127	0.002415448688
1128	0.002415448676
1129	0.002415448675
1130	0.002415448675
1131	0.002415448567
1132	0.002415448567
1133	0.00241544856
1134	0.002415448553
1135	0.002415448548
1136	0.002415448448
1137	0.002415448225
1138	0.00241544822
1139	0.002415448131
1140	0.002415448131
1141	0.002415448045
1142	0.002415448042
1143	0.002415447006
1144	0.002415447004
1145	0.00241544699
1146	0.002415446983
1147	0.002415446978
1148	0.002415446974
1149	0.002415446929
1150	0.002415446928
1151	0.002415446926
1152	0.002415446924
1153	0.002415446923
1154	0.002415446921
1155	0.002415446917
1156	0.002415446916
1157	0.002415446913
1158	0.002415446909
1159	0.002415446906
1160	0.002415446902
1161	0.002415446899
1162	0.002415446872
1163	0.00241544687
1164	0.002415446867
1165	0.002415446865
1166	0.002415446863
1167	0.002415446861
1168	0.002415446859
1169	0.002415446858
1170	0.002415446856
1171	0.002415446855
1172	0.002415446849
1173	0.002415446849
1174	0.002415446848
1175	0.002415446848
1176	0.002415446759
1177	0.002415446735
1178	0.002415446734
1179	0.002415446733
1180	0.002415446733
1181	0.002415446732
1182	0.002415446088
1183	0.002415446086
1184	0.00241544608
1185	0.002415445983
1186	0.002415445977
1187	0.002415445972
1188	0.002415445972
1189	0.002415445969
1190	0.002415445965
1191	0.002415445965
1192	0.002415445965
1193	0.002415445965
1194	0.00241544596
1195	0.002415445956
1196	0.002415445867
1197	0.002415445867
1198	0.002415445863
1199	0.00241544586
1200	0.002415445857
1201	0.002415445854
1202	0.002415445851
1203	0.002415445849
1204	0.002415445846
1205	0.002415445808
1206	0.002415445806
1207	0.0024154458
1208	0.002415445794
1209	0.002415445792
1210	0.00241544579
1211	0.00241544579
1212	0.002415445787
1213	0.002415445785
1214	0.002415445784
1215	0.002415445782
1216	0.002415445782
1217	0.00241544578
1218	0.00241544578
1219	0.002415445779
1220	0.002415445779
1221	0.002415445777
1222	0.002415445776
1223	0.002415445776
1224	0.002415445775
1225	0.002415445774
1226	0.002415445774
1227	0.002415445773
1228	0.002415445772
1229	0.002415445771
1230	0.002415445695
1231	0.002415445694
1232	0.002415445694
1233	0.002415445694
1234	0.002415445694
1235	0.002415445694
1236	0.002415445693
1237	0.002415445693
1238	0.002415445693
1239	0.002415445693
1240	0.002415445693
1241	0.002415445692
1242	0.002415445692
1243	0.002415445627
1244	0.00241544559
1245	0.00241544559
1246	0.002415444942
1247	0.002415444937
1248	0.002415444933
1249	0.002415444929
1250	0.002415444925
1251	0.002415444921
1252	0.002415444918
1253	0.002415444915
1254	0.002415444911
1255	0.002415444908
1256	0.002415444906
1257	0.002415444903
1258	0.002415444903
1259	0.0024154449
1260	0.002415444898
1261	0.002415444895
1262	0.002415444893
1263	0.002415444891
1264	0.002415444889
1265	0.002415444887
1266	0.002415444887
1267	0.002415444886
1268	0.002415444885
1269	0.002415444885
1270	0.002415444884
1271	0.0024154448
1272	0.0024154448
1273	0.002415444799
1274	0.002415444797
1275	0.002415444796
1276	0.002415444796
1277	0.002415444728
1278	0.002415444727
1279	0.002415444727
1280	0.002415444726
1281	0.002415444101
1282	0.002415444016
1283	0.002415444011
1284	0.002415444006
1285	0.002415444001
1286	0.002415443997
1287	0.002415443993
1288	0.002415443991
1289	0.002415443987
1290	0.002415443983
1291	0.00241544398
1292	0.002415443898
1293	0.002415443895
1294	0.002415443892
1295	0.002415443889
1296	0.002415443887
1297	0.002415443887
1298	0.002415443886
1299	0.002415443884
1300	0.002415443881
1301	0.002415443809
1302	0.002415443808
1303	0.002415443808
1304	0.002415443808
1305	0.002415443806
1306	0.002415443805
1307	0.002415443804
1308	0.002415443803
1309	0.002415443803
1310	0.002415443802
1311	0.002415443802
1312	0.002415443802
1313	0.002415443801
1314	0.0024154438
1315	0.0024154438
1316	0.0024154438
1317	0.002415443799
1318	0.002415443798
1319	0.002415443172
1320	0.002415443141
1321	0.002415443059
1322	0.002415443059
1323	0.002415443055
1324	0.002415443055
1325	0.002415443051
1326	0.002415443047
1327	0.002415443044
1328	0.00241544304
1329	0.002415442966
1330	0.002415442963
1331	0.002415442961
1332	0.002415442959
1333	0.002415442957
1334	0.002415442956
1335	0.002415442955
1336	0.002415442953
1337	0.002415442951
1338	0.00241544295
1339	0.002415442949
1340	0.002415437131
1341	0.00241543713
1342	0.002415437129
1343	0.002415437129
1344	0.002415437129
1345	0.002415437128
1346	0.002415437127
1347	0.002415437127
1348	0.002415437124
1349	0.002415437123
1350	0.00241543712
1351	0.00241543712
1352	0.002415435544
1353	0.002415435544
1354	0.002415435544
1355	0.002415434917
1356	0.002415434915
1357	0.002415434912
1358	0.002415434912
1359	0.002415434911
1360	0.002415434908
1361	0.002415434905
1362	0.002415434903
1363	0.002415434903
1364	0.002415434901
1365	0.002415434899
1366	0.002415434899
1367	0.002415434896
1368	0.002415434894
1369	0.002415434893
1370	0.002415434889
1371	0.002415434882
1372	0.002415434882
1373	0.002415434881
1374	0.002415434879
1375	0.002415434874
1376	0.002415434873
1377	0.002415434872
1378	0.002415430528
1379	0.002415430467
1380	0.002415430466
1381	0.002415430465
1382	0.002415430464
1383	0.002415430464
1384	0.002415430463
1385	0.002415430463
1386	0.002415430463
1387	0.002415430462
1388	0.002415430462
1389	0.002415430461
1390	0.002415430461
1391	0.002415430461
1392	0.00241543046
1393	0.00241543046
1394	0.002415430457
1395	0.002415430457
1396	0.002415430457
1397	0.002415430456
1398	0.002415430456
1399	0.002415430456
1400	0.002415429293
1401	0.002415429292
1402	0.002415429292
1403	0.002415429292
1404	0.002415429291
1405	0.002415429291
1406	0.002415429286
1407	0.002415429285
1408	0.002415429247
1409	0.002415429245
1410	0.002415429242
1411	0.002415429242
1412	0.002415429241
1413	0.002415429241
1414	0.002415429241
1415	0.002415429241
1416	0.002415429234
1417	0.002415429233
1418	0.002415429232
1419	0.002415429167
1420	0.002415429166
1421	0.002415429164
1422	0.002415429163
1423	0.002415429162
1424	0.002415429149
1425	0.002415429148
1426	0.002415429148
1427	0.002415429147
1428	0.002415429147
1429	0.002415429146
1430	0.002415429145
1431	0.002415429144
1432	0.002415429143
1433	0.002415429141
1434	0.00241542914
1435	0.00241542914
1436	0.002415429139
1437	0.002415429139
1438	0.002415429138
1439	0.002415429138
1440	0.002415429138
1441	0.002415429136
1442	0.002415429136
1443	0.002415429135
1444	0.002415429135
1445	0.002415429134
1446	0.002415429134
1447	0.002415429133
1448	0.002415429133
1449	0.002415429133
1450	0.002415429132
1451	0.002415429132
1452	0.002415429132
1453	0.002415429132
1454	0.002415429125
1455	0.002415429125
1456	0.002415429125
1457	0.002415429125
1458	0.002415429124
1459	0.002415429124
1460	0.002415429124
1461	0.002415429124
1462	0.002415429124
1463	0.002415429124
1464	0.002415429124
1465	0.002415429124
1466	0.002415429124
1467	0.002415429123
1468	0.002415429123
1469	0.002415429123
1470	0.002415429123
1471	0.002415429123
1472	0.002415429123
1473	0.002415429122
1474	0.002415429122
1475	0.002415429122
1476	0.002415429122
1477	0.002415429122
1478	0.002415429121
1479	0.002415429121
1480	0.002415429114
1481	0.002415429114
1482	0.002415429114
1483	0.002415429114
1484	0.002415429114
1485	0.002415429114
1486	0.002415429114
1487	0.002415429114
1488	0.002415429113
1489	0.002415429113
1490	0.002415429112
1491	0.002415429112
1492	0.002415429112
1493	0.002415429112
1494	0.002415429112
1495	0.002415429112
1496	0.002415425291
1497	0.002415425291
